article_name,country,revision_id,article_quality,population
Prince Moulay Rachid of Morocco,Morocco,796195101,C,34121000.0
Mbarek Bekkay,Morocco,796300970,Stub,34121000.0
Abdesslam Yassine,Morocco,796885079,Start,34121000.0
Aziz Akhannouch,Morocco,797021594,Start,34121000.0
Brahim Zniber,Morocco,797101728,C,34121000.0
Abdelkader Lecheheb,Morocco,797223839,Start,34121000.0
Zaynab an-Nafzawiyyah,Morocco,797516626,C,34121000.0
Bou Hmara,Morocco,797714328,Start,34121000.0
Mustapha Bakkoury,Morocco,797776779,Start,34121000.0
Ahmed Midaoui,Morocco,798567496,Start,34121000.0
Mehdi Ben Barka,Morocco,799017587,C,34121000.0
Mohammed Ben Ali Abgali,Morocco,799023521,Stub,34121000.0
Mulai Ahmed er Raisuni,Morocco,799047861,C,34121000.0
Nasser Zefzafi,Morocco,799578220,C,34121000.0
Ali Lmrabet,Morocco,799829626,Start,34121000.0
Ahmed Bahnini,Morocco,799902698,Stub,34121000.0
Ahmed Laraki,Morocco,799903233,Stub,34121000.0
Ahmed Osman (politician),Morocco,799903588,Start,34121000.0
Abdelilah Benkirane,Morocco,799928891,C,34121000.0
Ahmed Lakhrif,Morocco,800136173,Stub,34121000.0
Ahmed Balafrej,Morocco,800218048,Stub,34121000.0
Miloud Chaabi,Morocco,800240468,C,34121000.0
Abraham Serfaty,Morocco,800381660,Start,34121000.0
Driss Dahak,Morocco,800534146,Stub,34121000.0
Ali Oumlil,Morocco,800559721,C,34121000.0
Abd el-Krim,Morocco,800840718,GA,34121000.0
President of the Government of Morocco,Morocco,800913186,Stub,34121000.0
List of heads of government of Morocco,Morocco,801375533,Start,34121000.0
Mohamed Benhima,Morocco,801585038,Stub,34121000.0
Driss Benzekri (activist),Morocco,801615845,Stub,34121000.0
Pallache family,Morocco,802444768,B,34121000.0
Fadel Benyaich,Morocco,802633623,Start,34121000.0
Fatima-Zahra Mansouri,Morocco,802835421,GA,34121000.0
List of governors of Tangier,Morocco,802894111,Start,34121000.0
Mohamed Ali El Admi,Morocco,803180742,Stub,34121000.0
Thami El Glaoui,Morocco,803207638,B,34121000.0
Mohamed Oufkir,Morocco,803744818,C,34121000.0
Abdallah ben Aisha,Morocco,803813344,Start,34121000.0
Fathallah Sijilmassi,Morocco,804076877,Start,34121000.0
Mohamed Gahs,Morocco,804752320,Stub,34121000.0
Nasser Bourita,Morocco,804940512,Stub,34121000.0
Salaheddine Mezouar,Morocco,804940583,Start,34121000.0
Saadeddine Othmani,Morocco,804940659,Start,34121000.0
Abdelhadi Boutaleb,Morocco,804957393,Stub,34121000.0
André Azoulay,Morocco,805606455,C,34121000.0
Mohammed Karim Lamrani,Morocco,805875582,Start,34121000.0
Jamal Benomar,Morocco,806073060,Start,34121000.0
Sayyida al Hurra,Morocco,806088253,C,34121000.0
Abdelghani Bousta,Morocco,806238643,C,34121000.0
Nawal El Moutawakel,Morocco,806666540,Start,34121000.0
Mohamed Hassad,Morocco,807087372,Start,34121000.0
Mohamed Cheikh Biadillah,Morocco,807092378,Stub,34121000.0
Mohammed VI of Morocco,Morocco,807139238,B,34121000.0
Michael D. Lett,Grenada,671047987,Stub,111000.0
Daniel Williams (governor-general),Grenada,702974211,Start,111000.0
Anthony Boatswain,Grenada,715445062,Stub,111000.0
Roland Bhola,Grenada,715445111,Stub,111000.0
Patrick Simmons (politician),Grenada,715445524,Stub,111000.0
Francis Alexis,Grenada,719505571,Start,111000.0
Chrysler Thomas,Grenada,722903661,Start,111000.0
Alleyne Walker,Grenada,738944623,Stub,111000.0
Joseph Gilbert (politician),Grenada,738944631,Stub,111000.0
Karl Hood,Grenada,749405391,Stub,111000.0
Reginald Palmer,Grenada,749610119,Stub,111000.0
George Prime,Grenada,752748042,Stub,111000.0
George E. D. Clyne,Grenada,755608006,Stub,111000.0
Ann David-Antoine,Grenada,757540016,Stub,111000.0
Brenda Hood,Grenada,757540314,Stub,111000.0
Glynis Roberts,Grenada,757562903,Start,111000.0
Paul Scoon,Grenada,767817420,C,111000.0
Eudine Barriteau,Grenada,776747860,C,111000.0
Hilda Bynoe,Grenada,783108175,Start,111000.0
Carlyle Glean,Grenada,784644591,Stub,111000.0
John Watts (Grenadian politician),Grenada,784760924,Start,111000.0
Attorney General of Grenada,Grenada,791181481,Start,111000.0
Nazim Burke,Grenada,792961829,Stub,111000.0
Lloyd Noel,Grenada,793602806,Stub,111000.0
Franca Bernadine,Grenada,794538357,Stub,111000.0
Clarice Modeste-Curwen,Grenada,794593987,Stub,111000.0
Herbert Blaize,Grenada,796084183,Start,111000.0
Emmalin Pierre,Grenada,796670468,Stub,111000.0
Elvin Nimrod,Grenada,805593065,Stub,111000.0
Michael Church,Grenada,805593395,Stub,111000.0
Peter David (politician),Grenada,805760291,Start,111000.0
Leo de Gale,Grenada,805761142,Stub,111000.0
Cécile La Grenade,Grenada,806219852,Start,111000.0
Governor-General of Grenada,Grenada,806408047,Start,111000.0
Richard Hart (Jamaican historian and politician),Grenada,806825885,GA,111000.0
Nicholas Brathwaite,Grenada,807140392,Start,111000.0
Sadio Lamine Sow,Mali,671897239,Stub,16749000.0
Amadou Konare,Mali,692298286,Stub,16749000.0
Mamadou Djigué,Mali,694364743,Stub,16749000.0
Sidibe Korian Sidibe,Mali,705222873,Stub,16749000.0
Ahmed Diane Semega,Mali,710585899,Stub,16749000.0
Modibo Mohammed Al Kaburi,Mali,712438599,Stub,16749000.0
Lassana Traoré,Mali,712645402,Stub,16749000.0
Sangaré Niamoto Ba,Mali,719660657,Stub,16749000.0
Mahamadou Djeri Maïga,Mali,721873441,Stub,16749000.0
Diallo Fadima Touré,Mali,721926716,Stub,16749000.0
Mamadou Namory Traoré,Mali,721928260,Stub,16749000.0
Moussa Sinko Coulibaly,Mali,721928285,Stub,16749000.0
Ahmadou Touré,Mali,721928306,Stub,16749000.0
Moussa Léo Sidibé,Mali,721928338,Stub,16749000.0
Mamadou Diakité (politician),Mali,721928366,Stub,16749000.0
Ibrahim Ag Mohamed Assaleh,Mali,725221182,Start,16749000.0
Ascofare Oulematou Tamboura,Mali,737838001,Stub,16749000.0
Moustapha Dicko,Mali,737838009,Stub,16749000.0
Al-Qadi Aqib ibn Mahmud ibn Umar,Mali,742959475,Stub,16749000.0
Bassary Touré,Mali,748015701,Stub,16749000.0
Oumar Tatam Ly,Mali,748361959,Start,16749000.0
Modibo Sidibé,Mali,748953936,C,16749000.0
Ousmane Issoufi Maïga,Mali,750055948,Start,16749000.0
Yeah Samake,Mali,752605372,C,16749000.0
Sidibé Aminata Diallo,Mali,757617525,Stub,16749000.0
Template:MaliPresidents,Mali,770849401,Stub,16749000.0
Sy Kadiatou Sow,Mali,773753023,Start,16749000.0
Issaka Sidibé,Mali,773885998,Start,16749000.0
Ibrahima N'Diaye,Mali,774513868,Stub,16749000.0
Template:MaliPrimeMinisters,Mali,774616871,Stub,16749000.0
Sadio Gassama,Mali,775479288,Start,16749000.0
Tiéfing Konaté,Mali,775481602,Stub,16749000.0
Soumana Makadji,Mali,775493037,Stub,16749000.0
Mountaga Tall,Mali,776595746,C,16749000.0
Soumaïla Cissé,Mali,776596074,Start,16749000.0
Oumar Mariko,Mali,776746577,C,16749000.0
Soumeylou Boubèye Maïga,Mali,777744379,Start,16749000.0
Housseini Amion Guindo,Mali,777898958,Start,16749000.0
Kafougouna Koné,Mali,778113887,Start,16749000.0
Jamille Bittar,Mali,778863690,Stub,16749000.0
Tiébilé Dramé,Mali,781441296,Start,16749000.0
Konimba Sidibe,Mali,781454663,Start,16749000.0
Assetou Foune Samake Migan,Mali,781455291,Stub,16749000.0
Salif Traoré,Mali,781458351,Stub,16749000.0
Hamadou Konaté,Mali,781463846,Stub,16749000.0
Mohamed Aly Bathily,Mali,781464252,Stub,16749000.0
Mohamed Ag Erlaf,Mali,781464991,Stub,16749000.0
Marie Madeleine Togo,Mali,781465550,Stub,16749000.0
Amadou Koïta,Mali,781467248,Stub,16749000.0
Mahmud II (mansa),Mali,782992207,Start,16749000.0
Mamadou Lamine Traoré,Mali,783145370,Start,16749000.0
Demba Traoré (politician),Mali,786715366,Stub,16749000.0
Abdoulaye Sékou Sow,Mali,787393321,Stub,16749000.0
Adama Samassékou,Mali,787627400,Start,16749000.0
Moctar Ouane,Mali,788018212,Start,16749000.0
Sassouma Bereté,Mali,788083890,Start,16749000.0
Moussa Mara,Mali,788476772,Stub,16749000.0
Karim Keïta,Mali,788648852,Stub,16749000.0
Mamadou Konaté,Mali,788827657,Stub,16749000.0
Mahamane Haidara,Mali,788827669,Stub,16749000.0
Baréma Bocoum,Mali,788828954,Stub,16749000.0
Amadou Doucoure,Mali,788829113,Stub,16749000.0
Hamadoun Dicko,Mali,789129086,Stub,16749000.0
Modibo Keïta,Mali,790484675,C,16749000.0
Sanoussi Touré,Mali,790485106,Stub,16749000.0
Bilal Ag Acherif,Mali,791413726,Stub,16749000.0
First Lady of Mali,Mali,792247279,Start,16749000.0
Mahmoud Ag Aghaly,Mali,792645778,Stub,16749000.0
Mamadou Camara (politician),Mali,793668954,Stub,16749000.0
Cheick Bougadary Traoré,Mali,793797424,Stub,16749000.0
Cheick Modibo Diarra,Mali,793797501,Start,16749000.0
Choguel Kokalla Maïga,Mali,794055123,Start,16749000.0
List of Prime Ministers of Mali,Mali,794388236,Start,16749000.0
Cissé Mariam Kaïdama Sidibé,Mali,794464460,C,16749000.0
Council of Ministers of Mali,Mali,794846691,Start,16749000.0
Nina Wallet Intalou,Mali,795292910,Start,16749000.0
Abdoulaye Diop,Mali,795342785,Start,16749000.0
Boubou Cisse,Mali,796000989,Stub,16749000.0
Moussa Traoré,Mali,796046024,C,16749000.0
Aguibou Koné,Mali,796413519,Stub,16749000.0
Amadou Sanogo,Mali,796955220,GA,16749000.0
Achérif Ag Mohamed,Mali,797224288,Stub,16749000.0
Mamadou Dembelé,Mali,797304423,Stub,16749000.0
Mama Koite Doumbia,Mali,797617911,Stub,16749000.0
Aminata Traoré,Mali,798489295,Start,16749000.0
Daba Diawara,Mali,798655153,Start,16749000.0
Amadou Toumani Touré,Mali,798854777,GA,16749000.0
Alpha Oumar Konaré,Mali,799060139,C,16749000.0
Template:Mali-politician-stub,Mali,799377959,Stub,16749000.0
Ousmane Kone,Mali,799417337,Stub,16749000.0
Ibrahim Boubacar Keïta,Mali,799871447,C,16749000.0
Ousmane Sy,Mali,799871455,Start,16749000.0
Cheick Oumar Sissoko,Mali,799871497,C,16749000.0
Abdoulaye Idrissa Maïga,Mali,799930521,Start,16749000.0
Modibo Keita (born 1942),Mali,799930751,Start,16749000.0
Dioncounda Traoré,Mali,799994610,GA,16749000.0
Django Sissoko,Mali,800129614,C,16749000.0
Younoussi Touré,Mali,800313026,Start,16749000.0
Soumana Sacko,Mali,800313092,Start,16749000.0
Dramane Dembélé,Mali,800493379,Start,16749000.0
Mohamed El Moctar,Mali,800657981,Stub,16749000.0
Hamane Niang,Mali,800688868,Stub,16749000.0
Abdel Karim Konate,Mali,801177587,Stub,16749000.0
Mandé Sidibé,Mali,801191606,Start,16749000.0
Yoro Diakité,Mali,801316327,Stub,16749000.0
Mamadou Blaise Sangaré,Mali,801848838,Start,16749000.0
Tiémoko Sangaré,Mali,802420626,Stub,16749000.0
Fatoumata Nafo-Traoré,Mali,802842116,Start,16749000.0
Seydou Badian Kouyaté,Mali,803170680,Start,16749000.0
List of heads of state of Mali,Mali,803315343,Start,16749000.0
Moustapha Soumaré,Mali,804557958,Stub,16749000.0
Garan Fabou Kouyate,Mali,804749094,Start,16749000.0
Mahamane Kalil Maiga,Mali,805443778,C,16749000.0
Mahamane Baby,Mali,805459267,Stub,16749000.0
Yamoussa Camara,Mali,805651497,Stub,16749000.0
Aoua Kéita,Mali,806114491,Start,16749000.0
Mata?i?ulua ‘i Fonuamotu,Tonga,672119030,Stub,103300.0
Siosifa Tu?itupou Tu?utafaiva,Tonga,686777395,Start,103300.0
‘Akau‘ola,Tonga,714935529,Stub,103300.0
Sione Teisina Fuko,Tonga,716204554,Stub,103300.0
?Isileli Pulu,Tonga,717833522,Start,103300.0
‘Uliti Uata,Tonga,717840094,Stub,103300.0
Samiu Vaipulu,Tonga,717858498,Start,103300.0
Sione Feingatau ‘Iloa,Tonga,718172201,Stub,103300.0
Nikotimasi Fatafehi Laufilitonga Kakau Vaha?i,Tonga,718547411,Stub,103300.0
"Hahano-ki-Mala?e Kula-?a Sione Ngu Namoa, Lord Vaha?i",Tonga,718547594,Stub,103300.0
Fineasi Funaki,Tonga,719108490,Stub,103300.0
Sitiveni Halapua,Tonga,719171180,Start,103300.0
Semisi Sika,Tonga,719176377,Stub,103300.0
Havea Hikule‘o ‘oPulotu,Tonga,719263636,C,103300.0
Tonga Tu?i?afitu,Tonga,719648394,Stub,103300.0
Sione Taione,Tonga,719648543,Start,103300.0
Semisi Tapueluelu,Tonga,719651717,Stub,103300.0
Mateni Tapueluelu,Tonga,725102861,Start,103300.0
Tu?iha?ateiho,Tonga,729546398,Stub,103300.0
Viliami Latu,Tonga,730898629,Start,103300.0
Viliami Tangi,Tonga,730898689,Stub,103300.0
Kaveinga Fa?anunu,Tonga,736898582,Start,103300.0
Falisi Tupou,Tonga,748475270,Start,103300.0
‘Etuate Lavulavu,Tonga,755224631,Start,103300.0
Papiloa Foliaki,Tonga,756854579,Stub,103300.0
?Ana Taufe?ulungaki,Tonga,758677350,Start,103300.0
Mo?ale Finau,Tonga,762918537,Stub,103300.0
?Aisake Eke,Tonga,769155245,Start,103300.0
Malakai Fakatoufifita,Tonga,770253571,C,103300.0
Viliami Veasi‘i Veikune,Tonga,772399087,Start,103300.0
Sione Sangster Saulala,Tonga,774427111,Start,103300.0
Laufitu,Tonga,775943115,Stub,103300.0
?Aho?eitu,Tonga,782924506,Start,103300.0
Tevita Poasi Tupou,Tonga,784973707,Stub,103300.0
Samisoni Fonomanu Tu'i'afitu,Tonga,790325283,Start,103300.0
Baron Fielakepa,Tonga,790649998,Start,103300.0
Sunia Fili,Tonga,791220768,Start,103300.0
Lisiate ‘Akolo,Tonga,791221275,Start,103300.0
Sosefo Fe‘aomoeata Vakata,Tonga,791221905,Start,103300.0
Afu?alo Matoto,Tonga,792305900,Stub,103300.0
Fatafehi Tu?ipelehake,Tonga,792312760,C,103300.0
Sonatane Tu?a Taumoepeau-Tupou,Tonga,792325182,C,103300.0
Viliami Tung? Mailefihi,Tonga,792802351,C,103300.0
Clive Edwards (politician),Tonga,794143695,C,103300.0
Tevita Hala Palefau,Tonga,795488072,Start,103300.0
Sione Laumanu?uli Luani,Tonga,800173720,Start,103300.0
?Uluvalu,Tonga,801345090,Start,103300.0
S?lote Tupou III,Tonga,802818786,C,103300.0
Fekitamoeloa ?Utoikamanu,Tonga,802931045,Start,103300.0
Feleti Sevele,Tonga,802933329,Start,103300.0
Tu?ipelehake,Tonga,802957262,C,103300.0
Viliami Tupoulahi Mailefihi Tuku'aho,Tonga,802958032,C,103300.0
F?nau ?Uluk?lala,Tonga,804476768,C,103300.0
Enele Ma?afu,Tonga,805069524,C,103300.0
Siosa?ia Ma?ulupekotofa Tuita,Tonga,805167602,Start,103300.0
Siale?ataongo Tu?ivakan?,Tonga,805169457,C,103300.0
Baron Vaea,Tonga,805188175,B,103300.0
?Alipate Tu?ivanuavou Vaea,Tonga,805189742,Start,103300.0
Fatafehi Fakafanua,Tonga,805907402,Start,103300.0
Ma?afu Tukui?aulahi,Tonga,806541714,Start,103300.0
Cabinet of Tonga,Tonga,806545325,B,103300.0
Tupou VI,Tonga,806692655,C,103300.0
?Akilisi P?hiva,Tonga,807106991,C,103300.0
San Tun,Myanmar,672156082,Stub,52147000.0
Han Tha Myint,Myanmar,688524967,Stub,52147000.0
Thein Tun,Myanmar,699105110,Stub,52147000.0
Khin Yi,Myanmar,699105313,Stub,52147000.0
Win Aung,Myanmar,699105350,Start,52147000.0
Sao Seng Suk,Myanmar,699105456,Stub,52147000.0
Maung Oo,Myanmar,699105911,Start,52147000.0
Nai Htaw Sorn,Myanmar,699105927,Start,52147000.0
Sein Myint,Myanmar,699105952,Stub,52147000.0
Khin Maung Thein,Myanmar,699105999,Stub,52147000.0
Kyaw Swa Khaing,Myanmar,699106128,Start,52147000.0
Khin San Hlaing,Myanmar,699106152,Stub,52147000.0
Tin Hlaing,Myanmar,699106649,Stub,52147000.0
Thein Swe,Myanmar,699106665,Stub,52147000.0
U Thaung (politician),Myanmar,702355716,Stub,52147000.0
Chan Nyein,Myanmar,702357552,Stub,52147000.0
Khin Htay Kywe,Myanmar,703937309,Stub,52147000.0
Myint Aung (MP),Myanmar,703937386,Stub,52147000.0
Khin Maung Swe,Myanmar,705518003,Stub,52147000.0
Aye Tha Aung,Myanmar,705706890,Start,52147000.0
John Richard Donovan Glascott,Myanmar,705980040,Start,52147000.0
T Khun Myat,Myanmar,708739353,Start,52147000.0
Ko Ko Oo,Myanmar,710995551,Stub,52147000.0
Khin Maung Myint,Myanmar,711000398,Stub,52147000.0
Kyaw Myint (physician),Myanmar,711517424,Stub,52147000.0
Pho Hlaing,Myanmar,712325072,GA,52147000.0
Win Myint (minister),Myanmar,712634935,Stub,52147000.0
Myat Myat Ohn Khin,Myanmar,712636959,Stub,52147000.0
Myint Hlaing,Myanmar,712664623,Stub,52147000.0
Zeya Aung,Myanmar,712664785,Stub,52147000.0
Kyaw Hsan,Myanmar,712665081,Start,52147000.0
Khin Maung Soe,Myanmar,712665423,Stub,52147000.0
Win Tun,Myanmar,712665642,Stub,52147000.0
Htay Aung,Myanmar,712665801,Stub,52147000.0
Myint Aung (minister),Myanmar,712666789,Stub,52147000.0
Kan Zaw,Myanmar,712667082,Stub,52147000.0
Nyan Tun Aung,Myanmar,712667859,Stub,52147000.0
Aung Min,Myanmar,712914612,Stub,52147000.0
Thein Htaik,Myanmar,713076985,Stub,52147000.0
Thein Htay,Myanmar,713077003,Stub,52147000.0
Hla Tun,Myanmar,713439793,Stub,52147000.0
Thein Nyunt,Myanmar,713580044,Stub,52147000.0
Win Shein,Myanmar,714333104,Stub,52147000.0
Than Sein,Myanmar,718346451,Stub,52147000.0
Hla Min,Myanmar,719706121,Stub,52147000.0
Khin Maung Cho,Myanmar,723189941,Stub,52147000.0
Kyaw Soe,Myanmar,726699745,Stub,52147000.0
David Abel (general),Myanmar,730225827,Start,52147000.0
Soe Tha,Myanmar,730226363,Stub,52147000.0
Ohn Maung,Myanmar,731177059,Stub,52147000.0
Mahn Ba Khaing,Myanmar,732951234,Stub,52147000.0
Ba Cho,Myanmar,732951252,Stub,52147000.0
Ohn Myint (politician),Myanmar,732996942,C,52147000.0
Maung Myint,Myanmar,733024721,Stub,52147000.0
Than Aung,Myanmar,733702862,Stub,52147000.0
Thakin Mya,Myanmar,734399076,Stub,52147000.0
Ba Win,Myanmar,734399979,Stub,52147000.0
Sao Hkun Hkio,Myanmar,734484672,Start,52147000.0
Sao San Tun,Myanmar,734484792,Stub,52147000.0
Thein Pe Myint,Myanmar,734498999,Start,52147000.0
Sao Saimong,Myanmar,734648115,Start,52147000.0
Ohn Kyaing,Myanmar,739383038,Start,52147000.0
Paw Khin,Myanmar,739383046,Stub,52147000.0
Soe Maung,Myanmar,741413178,Stub,52147000.0
U Razak,Myanmar,741722023,Start,52147000.0
Aung Zan Wai,Myanmar,741975896,Start,52147000.0
Ko Ko (minister),Myanmar,745604794,Stub,52147000.0
Maran Brang Seng,Myanmar,749107415,Start,52147000.0
Maung Maung Soe,Myanmar,749604419,Start,52147000.0
Ko Lay,Myanmar,749604608,Stub,52147000.0
Pyone Cho,Myanmar,750354996,C,52147000.0
Thet Win Aung,Myanmar,750372398,Start,52147000.0
Tun Aung,Myanmar,750634566,Stub,52147000.0
Maung Wuntha,Myanmar,752498744,Start,52147000.0
Tin Aye,Myanmar,753358952,Stub,52147000.0
Khin Khin Win,Myanmar,757068015,Stub,52147000.0
Mya Aye (minister),Myanmar,758604671,Stub,52147000.0
Kyaw Myint,Myanmar,760175969,Start,52147000.0
Kyaw Lwin,Myanmar,760581725,Stub,52147000.0
Aung Soe Myint,Myanmar,761725171,Start,52147000.0
Thirty Comrades,Myanmar,765256273,GA,52147000.0
Ohn Gyaw,Myanmar,766078339,Stub,52147000.0
Ye Htut,Myanmar,767593168,C,52147000.0
Tint Hsan,Myanmar,768225613,Stub,52147000.0
Donald Mackenzie Smeaton,Myanmar,768380700,Start,52147000.0
Soe Myint,Myanmar,768440096,Stub,52147000.0
Tan Yu Sai,Myanmar,769772166,Stub,52147000.0
Guy Rutledge,Myanmar,769951399,Start,52147000.0
Kyaw Tun,Myanmar,770138898,Start,52147000.0
Hla Myint (Brigadier General),Myanmar,773689492,Stub,52147000.0
Win Htein,Myanmar,774263063,C,52147000.0
Phone Zaw Han,Myanmar,775525012,Stub,52147000.0
Sein Win (Burmese government in exile),Myanmar,777235977,Stub,52147000.0
Win Myint (MP),Myanmar,777574117,Stub,52147000.0
Ye Myint,Myanmar,778474377,Stub,52147000.0
Khin Aung Myint,Myanmar,778809465,Stub,52147000.0
Khun San Lwin,Myanmar,778825851,Stub,52147000.0
La John Ngan Hsai,Myanmar,778965205,Stub,52147000.0
Khin Maung Oo,Myanmar,778965282,Start,52147000.0
Khin San Yi,Myanmar,779882173,Start,52147000.0
Ba Maw,Myanmar,780720678,C,52147000.0
Aung Kham Hti,Myanmar,781296916,Stub,52147000.0
Chit Hlaing,Myanmar,781316299,Stub,52147000.0
Thakin Kodaw Hmaing,Myanmar,781901665,C,52147000.0
Khin Kyi,Myanmar,783505886,C,52147000.0
Sanda Min,Myanmar,783506010,Stub,52147000.0
Vice-President of Myanmar,Myanmar,783835938,Start,52147000.0
Saw Maung,Myanmar,784883032,Start,52147000.0
Maung Maung,Myanmar,784885230,Start,52147000.0
Sao Shwe Thaik,Myanmar,784889140,Start,52147000.0
Min Swe,Myanmar,785227773,Stub,52147000.0
Myo Thein Gyi,Myanmar,785571445,Start,52147000.0
Nyan Tun,Myanmar,786723001,Stub,52147000.0
Maung Maung Ohn,Myanmar,787233649,Stub,52147000.0
Phone Maw Shwe,Myanmar,787244968,Stub,52147000.0
Tha Aye,Myanmar,787246131,Stub,52147000.0
Min Min Oo,Myanmar,787246160,Stub,52147000.0
Thein Aung,Myanmar,787256453,Stub,52147000.0
Myat Ko,Myanmar,787258281,Stub,52147000.0
Bawk Ja,Myanmar,787467169,Start,52147000.0
Khet Aung,Myanmar,787705682,Stub,52147000.0
Hong Ngai (politician),Myanmar,787881022,Stub,52147000.0
Salai Lian Luai,Myanmar,787881058,Stub,52147000.0
Nyan Win,Myanmar,788021693,Stub,52147000.0
Sein Htwa,Myanmar,788032014,C,52147000.0
Win Thein,Myanmar,788104056,Stub,52147000.0
Phyo Min Thein,Myanmar,788198472,C,52147000.0
Linn Htut,Myanmar,788260717,Stub,52147000.0
Min Yaza of Wun Zin,Myanmar,788493860,GA,52147000.0
Win Myat Aye,Myanmar,789246788,Start,52147000.0
Aye Maung,Myanmar,789246986,Stub,52147000.0
Aung Khin (Colonel),Myanmar,790154289,Stub,52147000.0
Aung Myat,Myanmar,790154399,Stub,52147000.0
Aung Thein Lin,Myanmar,790154598,Stub,52147000.0
Aye Myint Kyu,Myanmar,790285949,Stub,52147000.0
Bai Xuoqian,Myanmar,790455678,Start,52147000.0
Bao Youxiang,Myanmar,790587763,C,52147000.0
Shwe Ohn,Myanmar,791044069,Stub,52147000.0
Bo Let Ya,Myanmar,791761794,Stub,52147000.0
Hso Khan Pha,Myanmar,792040736,C,52147000.0
Hla Myint Swe (minister),Myanmar,792454267,C,52147000.0
Kanaung Mintha,Myanmar,792833837,C,52147000.0
Binnya Dala (minister-general),Myanmar,792923360,GA,52147000.0
Aung Ko (politician),Myanmar,793639661,C,52147000.0
Nay Myo Wai,Myanmar,793989780,Start,52147000.0
Ne Win,Myanmar,794476316,GA,52147000.0
Myo Thant,Myanmar,794889180,Start,52147000.0
Thet Naing Win,Myanmar,795601681,Start,52147000.0
Myat Hein,Myanmar,795603313,Start,52147000.0
Aye Myint,Myanmar,795603989,Stub,52147000.0
Tin Naing Thein,Myanmar,795604573,Stub,52147000.0
Wai Lwin,Myanmar,795604923,Start,52147000.0
Kyaw Swe (minister),Myanmar,796043228,Start,52147000.0
Sai Mauk Kham,Myanmar,796074249,Start,52147000.0
Tin Tut,Myanmar,796077752,Stub,52147000.0
Zaw Myint Maung,Myanmar,796292588,Start,52147000.0
Shwe Mann,Myanmar,796637307,GA,52147000.0
Tint Swe (minister),Myanmar,796859938,Stub,52147000.0
Aung Kyi,Myanmar,797016749,Start,52147000.0
Aye Kyaw,Myanmar,797493349,Start,52147000.0
Htay Oo,Myanmar,797518641,Stub,52147000.0
