country,page,last_edit
Tanzania,Charles Mwijage,788965964
Tanzania,Abdullah Mwinyi,788967000
Tanzania,Hussein Mwinyi,788966884
Tanzania,Hussein Mzee,801573618
Tanzania,Mary Nagu,788966447
Tanzania,Joshua Nassari,805663335
Tanzania,Yusuph Nassir,788966958
Tanzania,Israel Natse,788966747
Tanzania,Mwigulu Nchemba,788965990
Tanzania,Emmanuel Nchimbi,788966074
Tanzania,Joyce Ndalichako,788967114
Tanzania,Richard Ndassa,788966292
Tanzania,Philemon Ndesamburo,714862657
Tanzania,Faustine Ndugulile,777303881
Tanzania,Juma Ngasongwa,788966272
Tanzania,William Ngeleja,795563728
Tanzania,Kingunge Ngombale–Mwiru,777808010
Tanzania,Stephen Ngonyani,805276799
Tanzania,Ahmed Ngwali,788966792
Tanzania,Hassan Ngwilizi,796720160
Tanzania,Juma Njwayo,788966948
Tanzania,Juma Nkamia,788965934
Tanzania,Said Nkumba,788973825
Tanzania,Lucy Nkya,788966112
Tanzania,Nape Nnauye,725029600
Tanzania,Albert Ntabaliba,788967055
Tanzania,Sam Joseph Ntiro,789989447
Tanzania,Deogratias Ntukamazina,796743415
Tanzania,Omari Nundu,788966924
Tanzania,Nyambari Nyangwine,788966895
Tanzania,Vincent Nyerere,788973793
Tanzania,Lameck Okambo,788967029
Tanzania,Goodluck Ole-Medeye,788966400
Tanzania,Benedict Ole-Nangoro,788973804
Tanzania,Christopher Ole-Sendeka,788967067
Tanzania,Rashid Omar,788965905
Tanzania,Suleiman Omar,786217752
Tanzania,Meshack Opulukwa,788967140
Tanzania,Saleh Pamba,788966489
Tanzania,Abdallah Possi,788967040
Tanzania,Mateo Qares,788965881
Tanzania,Ismail Rage,788966935
Tanzania,Seif Rashidi,788966473
Tanzania,Gertrude Rwakatare,788966283
Tanzania,Jason Rweikiza,788973912
Tanzania,Abdulla Saadalla,788967183
Tanzania,Said Suleiman Said,799561072
Tanzania,Ramadhan Saleh,788969993
Tanzania,Masoud Salim,788967516
Tanzania,Ahmed Salum,788967485
Tanzania,Deo Sanga,788967776
Tanzania,Muhammad Sanya,787750001
Tanzania,Ali Khamis Seif,804589142
Tanzania,Joseph Selasini Shao,805372213
Tanzania,Haji Sereweji,788968880
Tanzania,Peter Serukamba,788967287
Tanzania,Ahmed Shabiby,804677791
Tanzania,Abdulkarim Shah,788969308
Tanzania,Haroub Shamis,734019080
Tanzania,Leonard Shayo,805276864
Tanzania,Henry Shekifu,788969369
Tanzania,Beatrice Shellukindo,788969188
Tanzania,John Shibuda,788967497
Tanzania,Pereira Silima,787761659
Tanzania,David Silinde,788967590
Tanzania,Sophia Simba,788967603
Tanzania,George Simbachawene,788967169
Tanzania,Samuel Sitta,629818376
Tanzania,Jitu Soni,788969148
Tanzania,Suleiman M. Suleiman,788969081
Tanzania,Shaffin Sumar,724859665
Tanzania,Jeremiah Sumari,788968808
Tanzania,Frederick Sumaye,788967492
Tanzania,Stergomena Tax,750256510
Tanzania,Kaika Telele,790053774
Tanzania,Gregory Teu,788969165
Tanzania,Charles Tizeba,706495975
Tanzania,Salim Turky,788973880
Tanzania,Joseph Warioba,803409972
Tanzania,Ezekia Wenje,788973886
Tanzania,Daniel Yona,788969974
Tanzania,Godfrey Zambi,788968839
Tanzania,Selemani Zedi,788967503
Tanzania,Said Zubeir,788967221
Tanzania,Mussa Zungu,788967212
Tanzania,Halima Abdallah Bulembo,788969954
Tanzania,Maurice Henry Dorman,788969243
Tanzania,John Heche,788969049
Tanzania,Bonnah Kaluwa,788969854
Tanzania,Jeremiah Kasambala,788969126
Tanzania,Adam Kimbisa,788968894
Tanzania,Elias John Kwandikwa,799545443
Tanzania,Theddy Ladislaus,788969110
Tanzania,Juma Mwapachu,803471321
Tanzania,Asanterabi Zephaniah Nsilo Swai,806148761
Tanzania,Rashid Seif Suleiman,800693918
Thailand,List of female cabinet ministers of Thailand,799229500
Thailand,Orapin Chaiyakan,801121495
Thailand,Kalaya Sophonpanich,802255975
Thailand,Sudarat Keyuraphan,791961097
Thailand,Jarupan Kuldiloke,803853877
Thailand,Thita Manitkul,803589265
Thailand,Prateep Ungsongtham Hata,799542380
Thailand,Rosana Tositrakul,803852457
Thailand,Lursakdi Sampatisiri,806175512
Thailand,Sukumol Kunplome,777054788
Thailand,Chanut Piyaoui,791888323
Thailand,Nahathai Thewphaingarm,800363088
Thailand,Yingluck Shinawatra,806199330
Thailand,Boonsanong Punyodyana,800509427
Thailand,Tiang Sirikhanth,805926991
Thailand,Abhisit Vejjajiva,794357721
Thailand,Pongpol Adireksarn,797693104
Thailand,Chamlong Srimuang,779540436
Thailand,Chaovarat Chanweerakul,787918719
Thailand,Chitchai Wannasathit,801439557
Thailand,Chatichai Choonhavan,699198744
Thailand,Chuan Leekpai,793357674
Thailand,Chuwit Jitsakul,806169457
Thailand,Chuwit Kamolvisit,803198465
Thailand,Apirak Kosayodhin,779540826
Thailand,Kraisak Choonhavan,779540354
Thailand,Suchinda Kraprayoon,803306876
Thailand,Kittiratt Na-Ranong,804545287
Thailand,Supachai Panitchpakdi,802098735
Thailand,Anand Panyarachun,799552308
Thailand,Plaek Phibunsongkhram,779540548
Thailand,Pridi Banomyong,806169671
Thailand,Bhichit Rattakul,800414019
Thailand,Samak Sundaravej,783640269
Thailand,Pote Sarasin,798745642
Thailand,Banharn Silpa-archa,775255030
Thailand,Somkid Jatusripitak,805518779
Thailand,Kantathi Suphamongkhon,800717116
Thailand,Thaksin Shinawatra,806175456
Thailand,Thammarak Isarangkura na Ayudhaya,779540733
Thailand,Thanin Kraivichien,796217150
Thailand,Weng Tojirakarn,804936396
Thailand,Luang Wichitwathakan,803853308
Thailand,Somchai Khunpluem,802483893
Thailand,Piyasvasti Amranand,805878430
Thailand,Banyat Bantadtan,780435236
Thailand,Chalerm Yubamrung,791359859
Thailand,Charun Rattanakun Seriroengrit,804658274
Thailand,Chirayu Isarangkun Na Ayuthaya,782213170
Thailand,Chumpol Silpa-archa,762206632
Thailand,Korn Dabbaransi,805860636
Thailand,Krasae Chanawongse,793556687
Thailand,Prommin Lertsuridej,806192640
Thailand,Lek Nana,699199094
Thailand,Newin Chidchob,787706081
Thailand,Prapat Panyachatraksa,801240297
Thailand,Sitthichai Pokai-udom,805729404
Thailand,Pongsapat Pongcharoen,803745076
Thailand,Pramarn Adireksarn,791557175
Thailand,Booneua Prasertsuwan,799071049
Thailand,Nattawut Saikua,798578057
Thailand,Sangad Chaloryu,793110506
Thailand,Sanoh Thienthong,754116939
Thailand,Somsak Kiatsuranont,799027985
Thailand,Mongkol Na Songkhla,748494346
Thailand,Sontaya Kunplome,797804838
Thailand,Sukhumbhand Paribatra,794506770
Thailand,Surawit Khonsomboon,803075734
Thailand,Sutham Sangprathum,792277230
Thailand,Suwat Liptapanlop,803590415
Thailand,Chalermkiat Vatthanangkun,802532737
Thailand,Veera Musikapong,776765210
Thailand,Vicharn Minchainant,803852940
Thailand,Virachai Virameteekul,699197059
Thailand,Wan Muhamad Noor Matha,799574155
Thailand,Wannarat Channukul,793731815
Thailand,Narong Wongwan,797460848
Thailand,Yollada Suanyot,801402535
Thailand,Yaowapa Boorapolchai,798021696
Thailand,Payao Poontarat,800681527
Thailand,Paradorn Srichaphan,793373557
Thailand,Suvanant Kongying,806175199
Thailand,Suthawan Sathirathai,797726537
Thailand,Ekkayuth Anchanbutr,739317225
Thailand,Abhai Chandavimol,699197323
Thailand,Kriengsak Chareonwongsak,804292734
Thailand,Chob Yodkaew,789745925
Thailand,Surachai Danwattananusorn,699197123
Thailand,Nattakorn Devakula,798447876
Thailand,Khaosai Galaxy,767445250
Thailand,Krong Chandawong,749084558
Thailand,Likhit Dhiravegin,699197850
Thailand,Worawi Makudi,784652030
Thailand,Watana Muangsook,804485620
Thailand,Anudith Nakornthap,797799061
Thailand,Thanasak Patimaprakorn,792693775
Thailand,Sang Phathanothai,806257334
Thailand,Pallop Pinmanee,775974170
Thailand,Prasert Sapsunthorn,800328614
Thailand,Somsak Prissanananthakul,762193615
Thailand,Akanat Promphan,791359636
Thailand,Santi Promphat,796168325
Thailand,Phraya Ratsadanupradit Mahitsaraphakdi,796995036
Thailand,Bhichai Rattakul,687492743
Thailand,Kobsak Sabhavasu,749481229
Thailand,Seng Saekhu,790669066
Thailand,Suthee Singhasaneh,800512702
Thailand,Charoen Suepsaeng,799528512
Thailand,Tawatwong na Chiang Mai,699197166
Thailand,Theera Wongsamut,793682848
Thailand,Borwornsak Uwanno,797646477
Thailand,Apiwan Wiriyachai,757072691
Thailand,Yat Hwaidi,595693452
Togo,Adjaratou Abdoulaye,801028639
Togo,Améyo Adja,802724509
Togo,Abra Amedomé,783682459
Togo,Isabelle Ameganvi,790831709
Togo,Cina Lawson,775559429
Togo,Tavio Amorin,777508887
Togo,Sylvanus Olympio,800362899
Togo,Council of Ministers of Togo,779157249
Togo,Yaovi Adodo,779157355
Togo,Charles Kondi Agba,779157994
Togo,Kokou Agbemadon,779171193
Togo,Atsutsè Kokouvi Agbobli,779171199
Togo,Germaine Kouméalo Anaté,781429304
Togo,Richard Attipoé,783706587
Togo,Zarifou Ayéva,791734121
Togo,Barry Moussa Barqué,712645544
Togo,Pascal Bodjona,766915279
Togo,Kofi Esaw,785968173
Togo,Solitoki Esso,707898065
Togo,Paulin Freitas,766422220
Togo,Léopold Gnininvi,788030247
Togo,Komi Sélom Klassou,737609601
Togo,Edem Kodjo,792041712
Togo,Joseph Kokou Koffigoh,749072118
Togo,Roland Kpotsra,715550042
Togo,Zakari Nandja,721901394
Togo,Fambaré Ouattara Natchaba,777591897
Togo,Issifou Okoulou-Kantchati,788586981
Togo,Koffi Panou,792077127
Togo,Kokou Tozoun,699198463
Togo,Koffi Agbényéga Voule-Frititi,712734467
Togo,Bonfoh Abass,737025619
Togo,Yawovi Agboyibo,767455701
Togo,Ata Messan Ajavon Zeus,799294891
Togo,Ptomsoouwé Batchassi,750056495
Togo,Dama Dramani,806258588
Togo,Loumonvi Fombo,795631781
Togo,Faure Gnassingbé,801210749
Togo,Kpatcha Gnassingbé,780039767
Togo,Gahoun Georges Hégbor,794614749
Togo,Kwassi Klutse,710595345
Togo,Eric Kpadé,798697339
Togo,Komlan Mally,749390397
Togo,Dahuku Péré,799209983
Togo,Koffi Sama,770994352
Togo,Sambrini Targone,789214404
Togo,List of Presidents of Togo,801875449
Togo,Gnassingbé Eyadéma,751354862
Togo,Nicolas Grunitzky,801630990
Togo,List of Prime Ministers of Togo,804585331
Togo,Eugene Koffi Adoboli,804612251
Togo,Kwesi Ahoomey-Zunu,805633258
Togo,Gilbert Houngbo,806177985
Togo,Agbéyomé Kodjo,786375181
Togo,Robert Ajavon,801375710
Togo,Martin Aku,717372308
Togo,Claude Améganvi,744446347
Togo,Jacques Amouzou,720435378
Togo,Emmanuel Bodjollé,806257719
Togo,Cokossi,790644298
Togo,Kléber Dadjo,805965140
Togo,Mawupé Valentin Vovor,768137891
Togo,Antoine Meatchi,779157358
Togo,Issifou Tabiou Taffa,779240977
Togo,Kodjo Amegnisso Tossou,790647368
Togo,Kofi Yamgnane,779196044
Tokelauan,Administrator of Tokelau,799485538
Tokelauan,John Allen (diplomat),790644216
Tokelauan,Tim Francis,779487230
Tokelauan,Jonathan Kings,748943444
Tokelauan,Duncan MacIntyre (New Zealand politician),785841848
Tokelauan,Russell Marshall,798182208
Tokelauan,David Payton,799496595
Tokelauan,Guy Powles,782392474
Tokelauan,Neil Walter,788827500
Tokelauan,Lindsay Johnstone Watt,765802831
Tokelauan,Kerisiano Kalolo,732100626
Tokelauan,Salesio Lui,790256499
Tokelauan,Kolouei O'Brien,790644404
Tokelauan,Head of Government of Tokelau,788825895
Tokelauan,Patuki Isaako,771460602
Tokelauan,Kuresa Nasau,790644183
Tokelauan,Afega Gaualofa,725519775
Tokelauan,Siopili Perez,795633170
Tokelauan,Falima Teao,744394596
Tokelauan,Foua Toloa,792305900
Tokelauan,Pio Tuia,790649998
Tokelauan,Template:TokelauPMs,805188175
Tokelauan,Peniuto Semisi,792813124
Tokelauan,Falani Aukuso,794143695
Tokelauan,Lino Isaia,802695922
Tokelauan,Loimata Iupati,805907402
Tokelauan,Tinielu Tuumuli,792312760
Tonga,Papiloa Foliaki,802931045
Tonga,ʻAna Taufeʻulungaki,802933329
Tonga,Sālote Tupou III,719108490
Tonga,Fekitamoeloa ʻUtoikamanu,790644383
Tonga,ʻAhoʻeitu,804476768
Tonga,‘Akau‘ola,736898582
Tonga,Laufitu,775943115
Tonga,Tuʻipelehake,749341533
Tonga,Viliami Tungī Mailefihi,791221275
Tonga,Fīnau ʻUlukālala,749341635
Tonga,ʻUluvalu,770253571
Tonga,Cabinet of Tonga,805893089
Tonga,Lisiate ‘Akolo,762918537
Tonga,Clive Edwards (politician),756854579
Tonga,ʻAisake Eke,790643992
Tonga,Baron Fielakepa,790644115
Tonga,Sunia Fili,790325283
Tonga,Fineasi Funaki,717858498
Tonga,Sione Teisina Fuko,800173720
Tonga,Viliami Latu,716204554
Tonga,‘Etuate Lavulavu,805167602
Tonga,Maʻafu Tukuiʻaulahi,686777395
Tonga,Afuʻalo Matoto,792325182
Tonga,Tevita Hala Palefau,791221905
Tonga,Fatafehi Tuʻipelehake,791220768
Tonga,ʻIsileli Pulu,802818786
Tonga,Feleti Sevele,795488072
Tonga,Samisoni Fonomanu Tu'i'afitu,784973707
Tonga,Siosifa Tuʻitupou Tuʻutafaiva,749341658
Tonga,Siosaʻia Maʻulupekotofa Tuita,805411740
Tonga,Sonatane Tuʻa Taumoepeau-Tupou,802957262
Tonga,Tupou VI,730898629
Tonga,Tevita Poasi Tupou,792802351
Tonga,ʻAlipate Tuʻivanuavou Vaea,782924506
Tonga,Baron Vaea,769155245
Tonga,Samiu Vaipulu,805189742
Tonga,Sosefo Fe‘aomoeata Vakata,758677350
Tonga,Sione Laumanuʻuli Luani,717833522
Tonga,Kaveinga Faʻanunu,801345090
Tonga,Fatafehi Fakafanua,714935529
Tonga,Malakai Fakatoufifita,755224631
Tonga,Moʻale Finau,790643818
Tonga,Mataʻiʻulua ‘i Fonuamotu,787923028
Tonga,Sitiveni Halapua,733212457
Tonga,Sione Feingatau ‘Iloa,804784198
Tonga,"Hahano-ki-Malaʻe Kula-ʻa Sione Ngu Namoa, Lord Vahaʻi",795932687
Tonga,Havea Hikule‘o ‘oPulotu,798490789
Tonga,ʻAkilisi Pōhiva,798845216
Tonga,Sione Sangster Saulala,779580638
Tonga,Semisi Sika,794410533
Tonga,Sione Taione,794720169
Tonga,Viliami Tangi,789213751
Tonga,Mateni Tapueluelu,779580732
Tonga,Semisi Tapueluelu,748239737
Tonga,Tonga Tuʻiʻafitu,805069524
Tonga,Tuʻihaʻateiho,748475270
Tonga,Sialeʻataongo Tuʻivakanō,717689177
Tonga,Falisi Tupou,718547594
Tonga,‘Uliti Uata,719263636
Tonga,Nikotimasi Fatafehi Laufilitonga Kakau Vahaʻi,779580989
Tonga,Viliami Veasi‘i Veikune,805253461
Tonga,Enele Maʻafu,804221219
Tonga,Viliami Tupoulahi Mailefihi Tuku'aho,803739565
Trinidad and Tobago,Leader of the Opposition (Trinidad and Tobago),802425824
Trinidad and Tobago,Raziah Ahmed,726276685
Trinidad and Tobago,Linda Baboolal,794536753
Trinidad and Tobago,Angela Cropper,792838546
Trinidad and Tobago,Carol Cuffy-Dowlat,779580499
Trinidad and Tobago,Elma Francois,802094106
Trinidad and Tobago,Beatrice Greig,779580937
Trinidad and Tobago,Reema Harrysingh-Carmona,672119030
Trinidad and Tobago,Audrey Jeffers,725102861
Trinidad and Tobago,Mary King (economist),718547411
Trinidad and Tobago,Hazel Manning,805089479
Trinidad and Tobago,Kamla Persad-Bissessar,804221834
Trinidad and Tobago,Jean Ramjohn-Richards,765033080
Trinidad and Tobago,Dana Seetahal,802196449
Trinidad and Tobago,Cindy Devika Sharma,719176377
Trinidad and Tobago,Clotil Walcott,719651717
Trinidad and Tobago,John Fearns Nicoll,805169457
Trinidad and Tobago,Ato Boldon,718172201
Trinidad and Tobago,Wendell Mottley,774427111
Trinidad and Tobago,Brent Sancho,719648543
Trinidad and Tobago,Jack Warner (football executive),719171180
Trinidad and Tobago,Gypsy (calypsonian),719648394
Trinidad and Tobago,Martin Joseph,729546398
Trinidad and Tobago,Kenneth Lalla,730898689
Trinidad and Tobago,Emmanuel Mzumbo Lazare,802958032
Trinidad and Tobago,Arnold Piggott,772399087
Trinidad and Tobago,Kevin Ramnarine,791070631
Trinidad and Tobago,Ronald Jay Williams,804409945
Tunisia,Samia Abbou,717840094
Tunisia,Saida Agrebi,801440078
Tunisia,Souhayr Belhassen,767996649
Tunisia,Majdouline Cherni,749359904
Tunisia,First Lady of Tunisia,802436133
Tunisia,Latifa Habachi,800809133
Tunisia,Maya Jribi,801641967
Tunisia,Latifa Lakhdar,802436146
Tunisia,Mabrouka Mbarek,794925996
Tunisia,Samira Merai,778495846
Tunisia,Sana Mersni,801474595
Tunisia,Fethia Mzali,779251031
Tunisia,Sayida Ounissi,800241292
Tunisia,Selma Elloumi Rekik,798050374
Tunisia,Sonia Toumia,800355950
Tunisia,Karima Souid,759303258
Tunisia,Jawhara Tiss,718669485
Tunisia,Lamia Zribi,800441620
Tunisia,Chokri Belaid,760254890
Tunisia,Salah ben Youssef,779743941
Tunisia,Mohamed Brahmi,778682816
Tunisia,Farhat Hached,779743973
Tunisia,Rashid al-Shakir Sahib al-Taba'a,788651677
Tunisia,Georges Adda,782156226
Tunisia,Joseph Bismuth,798494364
Tunisia,Ahmed Ben Salah,779742681
Tunisia,Ahmed Tlili,779743236
Tunisia,Mohamed Ben Ahmed,784141188
Tunisia,Bahri Guiga,800669517
Tunisia,Driss Guiga,749387503
Tunisia,Mohamed Salah Mzali,773832027
Tunisia,Mohammed Mzali,800092948
Tunisia,Template:Tunisia-politician-stub,750078946
Tunisia,Template:Tunisia-mayor-stub,766779946
Tunisia,Houcine Abassi,791471526
Tunisia,Abdelwahab Abdallah,749701808
Tunisia,Abu l-Hasan Ali I,802441338
Tunisia,Mohamed Agrebi,779742079
Tunisia,Boubaker El Akhzouri,787138969
Tunisia,Ali II ibn Hussein,804694778
Tunisia,Mekki Aloui,792852974
Tunisia,Mohamed Naceur Ammar,779743375
Tunisia,Taoufik Baccar,779743647
Tunisia,Hédi Baccouche,783833655
Tunisia,Slaheddine Baccouche,779743742
Tunisia,Taïeb Baccouche,783627426
Tunisia,Abderraouf El Basti,799107173
Tunisia,Rafiq Belhaj Kacem,749360791
Tunisia,Hassen Belkhodja,800764954
Tunisia,Tahar Ben Ammar,444767517
Tunisia,Abdelaziz Ben Dhia,413885084
Tunisia,Hatem Ben Salem,749946981
Tunisia,Walid Bennani,800669310
Tunisia,Khelil Bouhageb,797034094
Tunisia,Habib Boularès,749306712
Tunisia,Lazhar Bououni,798894060
Tunisia,Yassine Brahim,787022474
Tunisia,Slim Chaker,719629530
Tunisia,Mohamed Ridha Chalghoum,715165937
Tunisia,Ridha Charfeddine,797493684
Tunisia,Mohamed Charfi,750054908
Tunisia,Lazhar Karoui Chebbi,750638829
Tunisia,Afif Chelbi,752528155
Tunisia,Mohamed Chenik,783305054
Tunisia,Bibya Chihi,802436572
Tunisia,Mustapha Dinguizli,773689078
Tunisia,Aziz Djellouli,719625016
Tunisia,Taïeb Djellouli,638362866
Tunisia,Mohamed Ennaceur,761714151
Tunisia,Abdallah Farhat,719624802
Tunisia,Naceur El Gharbi,791318815
Tunisia,Mohamed Habib Gherab,669831602
Tunisia,Ridha Grira,805445347
Tunisia,Taieb Hadhri,719554115
Tunisia,Nadhir Hamada,713468262
Tunisia,Hammuda ibn Ali,741472523
Tunisia,Muhammad IV al-Hadi,699363937
Tunisia,Abdelbaki Hermassi,790173308
Tunisia,Mounir Jaidane,786124177
Tunisia,Othman Jerandi,717658717
Tunisia,Khemaies Jhinaoui,799022491
Tunisia,Mohamed Nouri Jouini,799249480
Tunisia,Abdallah Kallel,749944734
Tunisia,Hamed Karoui,797323885
Tunisia,Sahbi Karoui,756478867
Tunisia,Ibrahim Kassas,749393403
Tunisia,Slim Khalbous,742538872
Tunisia,Chedli Klibi,788022746
Tunisia,Samir Labidi,695405443
Tunisia,Bahi Ladgham,719457967
Tunisia,Jalel Lakadar,796724706
Tunisia,Hédi Lakhoua,749978136
Tunisia,Mahmud ibn Muhammad,686050095
Tunisia,Al-Husayn II ibn Mahmud,750065746
Tunisia,Slaheddine Malouche,806225018
Tunisia,Abdessalem Mansour,779975509
Tunisia,Slaheddine Ben Mbarek,791410548
Tunisia,Zouheir M'Dhaffar,719629416
Tunisia,Mahmoud Mestiri,720755350
Tunisia,Badreddine Missaoui,756152338
Tunisia,Laroussi Mizouri,750077256
Tunisia,Mustafa ibn Mahmud,793718615
Tunisia,Hedi Amara Nouira,719554145
Tunisia,Kamel Omrane,798212540
Tunisia,Ahmed Eyadh Ouederni,782619999
Tunisia,Sliman Ourak,749949923
Tunisia,Rachid Sfar,788419387
Tunisia,Abdelhamid Slama,757318872
Tunisia,Bechir Tekkari,747397291
Tunisia,Slim Tleti,805454249
Tunisia,Imed Trabelsi,750077124
Tunisia,Uthman ibn Ali (Bey of Tunis),803502478
Tunisia,Habib Ben Yahia,788961689
Tunisia,Mohamed Salah Zaray,805137681
Tunisia,Abdelkarim Zbidi,719557843
Tunisia,Mondher Zenaidi,805545461
Tunisia,Ali Zouaoui,703586217
Tunisia,Abderrahim Zouari,760390313
Tunisia,Yadh Ben Achour,805581783
Tunisia,Habib Chatty,798579063
Tunisia,Mohamed Messaoud Chebbi,760033692
Tunisia,Ahmad ibn Abi Diyaf,749002901
Tunisia,Mahmoud Djellouli,756823021
Tunisia,Slim Dziri,802442523
Tunisia,Sadok Ghileb,734611180
Tunisia,Nebiha Gueddana,719977822
Tunisia,Mezri Haddad,788389990
Tunisia,Ali Bach Hamba,744534088
Tunisia,Mohamed Hechmi Hamdi,789313057
Tunisia,Faten Kallel,748954048
Tunisia,Mohamed Masmoudi,752033483
Tunisia,Mahmoud El Materi,741240587
Tunisia,Tarak Mekki,716418686
Tunisia,Omezzine Khelifa,749477178
Tunisia,Ahmed Ounaies,741472558
Tunisia,Mahmud Qabadu,802474287
Tunisia,Farhat Rajhi,778794214
Tunisia,Tahar Sfar,801736808
Tunisia,Habiba Zehi Ben Romdhane,789401571
Tunisia,Saâdeddine Zmerli,787657953
Turkey,Aysel Baykal,722920330
Turkey,Lale Akgün,759425038
Turkey,Falih Rıfkı Atay,749392201
Turkey,Mehmet Ali Aybar,719644426
Turkey,Süheyl Batum,788950423
Turkey,Mihri Belli,794928124
Turkey,İhsan Sabri Çağlayangil,802594425
Turkey,Tansu Çiller,714677667
Turkey,Bülent Ecevit,802436775
Turkey,Nazım Ekren,798585322
Turkey,Ediz Hun,795545520
Turkey,Alexander Karatheodori Pasha,804913092
Turkey,Tunahan Kuzu,791322982
Turkey,Nermin Neftçi,799464158
Turkey,Umut Oran,792072764
Turkey,Mekertich Portukalian,784697338
Turkey,Süleyman Soylu,792071122
Turkey,Güneş Taner,791323494
Turkey,Mina Urgan,790380320
Turkey,Ozan Yanar,793524431
Turkey,Fatin Rüştü Zorlu,789650973
Turkey,List of party leaders in Turkey,802839303
Turkey,Halide Edib Adıvar,788956318
Turkey,Ayla Akat Ata,788952197
Turkey,Meral Akşener,786669561
Turkey,Güldal Akşit,791781817
Turkey,Önay Alpago,788950161
Turkey,Oya Araslı,802470983
Turkey,Nursel Aydoğan,789651218
Turkey,İmren Aykut,802472073
Turkey,Emine Ayna,804194911
Turkey,Lale Aytaman,791175114
Turkey,Nimet Baş,789765933
Turkey,Sevahir Bayındır,789652075
Turkey,Behice Boran,792820240
Turkey,Pervin Buldan,802446438
Turkey,Hatı Çırpan,805347582
Turkey,Beril Dedeoğlu,775808040
Turkey,Filiz Dinçmen,805492136
Turkey,Rahşan Ecevit,726204400
Turkey,Şadan Fişek,802697125
Turkey,Fatma Girik,788961825
Turkey,Tayyibe Gülek,802435250
Turkey,Pelin Gündeş Bakır,802473991
Turkey,Fatoş Gürkan,789653364
Turkey,Güler İleri,789653478
Turkey,Selma Irmak,798508834
Turkey,Ayşenur İslam,788952163
Turkey,Fatma Kaplan Hürriyet,799504371
Turkey,Lale Karabıyık,804195428
Turkey,Selma Aliye Kavaf,799566947
Turkey,Ravza Kavakçı Kan,802474445
Turkey,Merve Kavakçı,789653984
Turkey,Gültan Kışanak,791323659
Turkey,Filiz Koçali,799161514
Turkey,Fatma Salman Kotan,802473500
Turkey,Fatma Kurtulan,802153167
Turkey,Nezihe Muhiddin,788957747
Turkey,Nesrin Nas,803220688
Turkey,National Women's Party of Turkey,803236910
Turkey,Aylin Nazlıaka,765018425
Turkey,Mahinur Ozdemir,772774752
Turkey,Yurdusev Özsökmenler,804615621
Turkey,Selina Özuzun Doğan,791324666
Turkey,Şafak Pavey,804657846
Turkey,Fatma Şahin,793232622
Turkey,Jülide Sarıeroğlu,790297274
Turkey,Saturday Mothers,798489006
Turkey,Fatma Betül Sayan Kaya,789649793
Turkey,Selin Sayek Böke,802441246
Turkey,Işılay Saygın,787290280
Turkey,Serpil Kemalbay,805143308
Turkey,Edibe Sözen,802014599
Turkey,Emine Ülker Tarhan,788958681
Turkey,Aysel Tuğluk,792820066
Turkey,Sebahat Tuncel,806220286
Turkey,Kıznaz Türkeli,804799275
Turkey,Özlem Türköne,803079488
Turkey,Bahriye Üçok,803104022
Turkey,Gülkız Ürbül,791176002
Turkey,Zeynep Karahan Uslu,784486905
Turkey,Women in Turkish politics,793231417
Turkey,Candan Yüceer,805908677
Turkey,Figen Yüksekdağ,805430031
Turkey,Levent Kırca,795470204
Turkey,Muammer Aksoy,805259264
Turkey,Nihat Erim,742712603
Turkey,Hüseyin Hilmi,791297248
